4023.4614	-10260.715
4573.236	-10271.178
5049.647	-10075.466
5374.06	-9606.635
5443.213	-8872.924
5254.96	-8039.1006
5005.941	-7434.011
4702.6934	-6850.4624
4254.1255	-6149.674
3926.8335	-5698.339
3622.6008	-5312.2866
3499.5713	-5164.438
3370.3384	-5012.5225
2939.7346	-4527.8237
2207.2415	-3767.768
1405.9211	-2997.833
525.14	-2203.2705
-303.21002	-1487.1514
-1011.2837	-898.73254
-1579.3728	-432.02542
-2032.0104	-72.46143
-2470.769	277.03348
-2894.9534	606.5426
-3191.733	837.8329
-3506.2292	1064.7461
-3993.8945	1423.3853
-4567.0996	1848.043
-5169.2476	2296.825
-5781.296	2754.853
-6384.564	3213.366
-6967.5083	3664.9526
-7515.41	4099.1426
-7889.3657	4397.963
-8222.135	4671.4336
-8514.962	4916.0815
-8772.122	5131.916
-9022.844	5353.8286
-9302.285	5601.3247
-9571.024	5848.7847
-9798.728	6056.9634
-10008.971	6260.6094
-10229.117	6474.0522
-10442.604	6702.378
-10652.741	6920.636
-10892.221	7213.324
-11089.856	7470.1353
-11236.504	7685.068
-11321.841	7863.4946
-11357.405	7988.8125
-11343.08	8067.929
-11297.861	8099.0464
-11250.546	8094.263
-11199.701	8083.4175
-11106.117	8033.0786
-10993.943	7947.2466
-10863.503	7836.855
-10683.746	7659.6284
-10411.366	7368.9214
-10025.538	6927.672
-9535.233	6326.6187
-8975.665	5597.475
-8365.782	4754.6807
-7945.841	4143.965
-7806.006	3940.7815
-7665.5366	3738.142
-7166.4272	3005.2698
-6728.3833	2347.9587
-6215.797	1572.2032
-5373.7017	295.58713
-4382.252	-1204.0046
-3298.1626	-2812.8254
-2149.445	-4464.8223
-1049.1416	-5946.7803
-79.46959	-7136.031
773.5696	-8075.55
1525.0565	-8801.728
2138.4805	-9313.228
2528.031	-9590.365
2904.102	-9827.315
3442.5437	-10091.317
-10325.099	19054.973
-7311.1304	17060.764
-5268.2075	15913.998
-3607.2908	15093.96
-2149.4343	14442.749
-824.6455	13893.77
400.8525	13414.941
1546.5616	12988.29
2623.3271	12596.6
3644.6533	12234.682
4618.2993	11894.841
5551.7637	11575.164
6450.317	11271.165
7315.7847	10977.573
8155.436	10696.937
8967.3545	10421.163
9756.444	10152.466
10523.18	9886.637
11271.748	9625.939
12002.592	9368.078
12712.693	9107.853
13409.263	8850.233
14087.696	8589.005
14752.124	8328.168
15401.541	8063.2627
16038.631	7797.5835
16660.748	7526.437
17271.451	7252.2627
17867.666	6972.601
18453.03	6689.3687
19024.52	6399.963
19585.4	6105.6157
20133.236	5805.762
20668.215	5499.8394
21193.365	5188.509
21705.102	4870.628
22204.623	4545.931
22691.717	4214.2217
23166.924	3875.1372
23629.707	3528.8696
24080.053	3175.8845
24517.688	2814.9265
24942.47	2446.7632
25353.95	2071.4934
25753.236	1687.9607
26138.492	1297.9012
26511.387	900.0385
26870.555	494.7427
27216.195	82.594574
27548.438	-337.1464
27867.033	-763.34827
28171.236	-1196.3804
28460.75	-1636.3152
28735.621	-2082.7336
28995.861	-2535.1223
29241.771	-2992.515
29472.578	-3454.647
29687.404	-3922.906
29887.568	-4392.9507
30072.715	-4868.52
30241.465	-5343.766
30395.072	-5819.213
30531.484	-6289.227
30649.545	-6741.0913
30740.69	-7121.231
30839.145	-7606.6704
30930.41	-8117.851
31007.846	-8637.051
31072.576	-9159.313
31123.172	-9682.734
31160.715	-10207.099
31184.127	-10731.705
31194.574	-11256.93
31191.035	-11782.154
31174.822	-12307.066
31144.932	-12830.897
31102.486	-13353.637
31046.973	-13874.289
30978.832	-14392.633
30898.898	-14907.307
30806.807	-15417.208
30704.195	-15920.203
30588.564	-16418.256
30451.473	-16950.674
30307.824	-17463.31
30158.645	-17958.01
30000.174	-18439.852
29818.834	-18948.023
29635.63	-19432.725
29431.48	-19935.002
29230.25	-20406.932
29011.055	-20893.232
28798.773	-21341.77
28565.482	-21805.234
28311.414	-22283.375
28031.242	-22783.287
27728.523	-23297.182
27410.504	-23810.799
27082.66	-24317.836
26772.7	-24782.422
26442.65	-25253.125
26120.354	-25696.207
25772.055	-26151.662
25428.086	-26584.365
25055.527	-27032.135
24688.541	-27456.793
24322.43	-27861.895
23951.58	-28254.736
23543.336	-28668.37
23138.45	-29064.617
22732.518	-29446.777
22323.129	-29818.617
21907.559	-30180.795
21485.127	-30533.172
21056.521	-30877.74
20622.703	-31215.256
20180.732	-31542.752
19733.645	-31862.555
19280.36	-32174.027
18821.787	-32477.262
18357.385	-32772.36
17886.943	-33058.586
17412.22	-33338.613
16929.818	-33609.758
16437.984	-33873.695
15933.65	-34133.316
15404.159	-34393.62
14816.35	-34669.598
14337.727	-34887.164
13879.637	-35083.453
13441.768	-35261.023
13077.683	-35407.77
12612.628	-35581.035
12122.238	-35753.066
11628.342	-35920.234
11135.684	-36081.234
10641.665	-36232.348
10154.288	-36378.723
9666.578	-36515.035
9182.852	-36644.547
8703.339	-36766.746
8228.577	-36882.0
7759.7354	-36990.86
7294.1553	-37090.434
6838.511	-37186.055
6388.4946	-37273.492
5945.675	-37353.48
5512.8413	-37426.613
5091.6846	-37493.293
4683.5654	-37553.27
4288.1377	-37606.758
3872.4421	-37654.703
3482.47	-37695.99
3115.847	-37730.625
2770.5732	-37759.12
2417.5288	-37779.617
2094.272	-37795.215
1772.2256	-37802.652
1486.7599	-37806.73
1209.38	-37801.688
975.4055	-37796.406
752.2554	-37779.945
544.4768	-37753.367
349.03256	-37712.816
166.73235	-37656.117
-3.4034212	-37581.348
-166.95702	-37487.297
-328.24997	-37374.715
-513.9982	-37235.1
-700.7153	-37078.18
-911.12854	-36895.01
-1119.6628	-36700.38
-1346.5181	-36481.37
-1562.7759	-36258.586
-1791.0735	-36016.227
-2032.7777	-35751.76
-2287.1013	-35467.18
-2524.9768	-35187.45
-2767.0737	-34893.035
-3011.6292	-34585.414
-3260.822	-34262.652
-3510.104	-33929.035
-3759.7285	-33583.6
-4008.4456	-33228.1
-4255.8267	-32860.863
-4499.994	-32483.852
-4740.863	-32097.252
-4978.915	-31701.764
-5212.704	-31297.094
-5441.538	-30883.705
-5664.822	-30460.828
-5883.002	-30028.31
-6092.945	-29588.678
-6296.4175	-29141.486
-6487.2417	-28692.168
-6664.358	-28256.316
-6794.136	-27906.408
-6944.2236	-27482.203
-7091.1035	-27029.385
-7233.7837	-26543.814
-7397.588	-25939.234
-7533.7534	-25384.01
-7651.7124	-24844.01
-7754.4775	-24307.379
-7842.551	-23768.81
-7916.938	-23225.574
-7978.2534	-22678.068
-8025.397	-22125.295
-8059.3306	-21567.668
-8077.9204	-21003.451
-8082.9604	-20434.266
-8073.14	-19859.627
-8049.579	-19280.67
-8011.9165	-18695.17
-7958.737	-18104.395
-7888.574	-17507.672
-7803.9106	-16902.902
-7702.189	-16288.119
-7581.1753	-15657.33
-7441.829	-15005.648
-7296.9873	-14392.497
-7130.982	-13768.739
-6943.4536	-13121.159
-6731.4536	-12441.431
-6511.862	-11790.477
-6265.0435	-11108.19
-6010.542	-10449.934
-5723.6973	-9752.111
-5424.1714	-9067.505
-5077.159	-8320.743
-4712.959	-7565.7456
-4343.1577	-6806.1304
-3982.7898	-6068.115
-3643.9775	-5358.779
-3328.8164	-4667.15
-3033.3752	-3993.2253
-2724.4587	-3258.4475
-2435.7004	-2538.1267
-2141.7654	-1765.4496
-1872.6667	-1015.0528
-1605.4886	-218.13351
-1372.0502	541.1888
-1151.6925	1327.8464
-941.6846	2151.0352
-739.35443	3015.222
-564.2012	3829.2102
-404.12582	4655.531
-256.5772	5498.514
-119.542076	6352.813
-0.2995433	7211.446
109.32925	8071.399
203.51514	8928.189
282.30103	9782.803
346.99606	10631.127
399.82312	11472.306
438.6919	12304.05
461.92517	13125.69
471.2159	13935.042
467.2076	14732.019
446.4592	15515.127
410.3198	16282.949
360.88672	17028.9
299.18854	17727.65
237.90175	18266.646
154.78146	18900.742
55.83793	19552.336
-59.715794	20202.557
-187.87064	20844.709
-332.9014	21476.436
-490.73483	22095.781
-663.0525	22702.088
-849.86145	23294.742
-1049.7603	23872.848
-1263.9008	24436.43
-1491.1292	24985.416
-1731.246	25518.928
-1984.2872	26037.096
-2251.0195	26538.979
-2529.9194	27024.723
-2821.0618	27493.318
-3123.9358	27945.094
-3438.0469	28379.834
-3762.7915	28796.627
-4097.3677	29195.69
-4441.944	29576.533
-4795.4536	29938.37
-5157.3804	30282.473
-5527.6484	30606.895
-5905.0757	30911.477
-6289.0645	31195.244
-6679.4756	31459.176
-7075.0557	31702.895
-7474.4736	31925.455
-7877.6743	32126.662
-8283.781	32305.812
-8691.728	32462.916
-9100.852	32597.031
-9509.903	32707.691
-9917.695	32795.234
-10323.214	32859.426
-10726.511	32896.293
-11124.042	32909.63
-11516.022	32895.598
-11900.008	32854.086
