2146.232	-1091.361
2155.4019	-1089.1183
2159.921	-1082.0273
1495.4973	119.48096
1505.9442	86.2423
1505.7251	95.99396
1499.4061	94.81113
2090.7314	1036.8566
2085.9133	1025.3018
2094.7441	1030.1355
2101.0994	1058.8768
2095.0447	1055.4033
2085.9805	1054.6996
2092.168	1049.1157
2118.264	1468.686
2111.5488	1467.571
2105.5613	1478.9465
2289.0183	1704.6431
2294.6392	1703.2573
2938.6814	1568.5663
2932.171	1568.2103
2939.4253	1580.2496
3730.5715	1752.8928
3725.2405	1760.3505
3726.951	1770.935
3729.3872	1776.2373
3736.4443	1777.339
3191.8777	2510.9402
3186.5051	2511.5652
3393.3433	2608.3142
3396.0593	2599.7593
3349.3164	3059.1045
3355.1729	3057.285
3358.0579	3062.5093
2722.9128	3774.6765
2709.2627	3775.6016
2710.8108	3769.6511
2884.6333	3113.0164
2876.9688	3100.6963
3114.2046	3447.705
3116.982	3452.1514
3552.2903	2361.312
3543.941	2361.0256
3550.2712	2379.4
3540.8948	2384.5552
3539.9792	2365.283
3556.8823	2364.2383
2906.2388	1405.0201
2890.557	1418.6641
2900.3794	1407.8396
3596.3699	1509.5604
3594.9915	1514.7598
3586.0132	1517.0376
2952.505	1756.3434
2959.0688	1754.4989
3312.9773	1168.7703
2999.8562	1179.4722
3002.5264	1167.6569
2360.5227	891.09326
2361.4092	862.05774
2362.1694	866.9298
2367.288	873.04144
2503.6772	506.07437
2499.5537	501.2588
2499.146	510.69016
1994.8822	263.59784
2078.7454	497.03265
2091.3381	492.03748
2087.6453	500.8697
1999.7241	-487.6099
2008.6721	-497.2415
2015.2062	-493.5949
2433.7134	-926.81506
2433.9653	-932.155
1969.9048	-1252.8568
1974.3726	-1255.2025
1984.2458	-1255.2109
1985.609	-1243.8633
1989.5844	-1239.1056
2150.9495	-1081.7764
-4115.5	1412.4473
-4107.328	1402.75
-4104.8706	1412.7538
-4166.4614	1936.0874
-4169.7236	1939.4851
-4770.1157	1553.8513
-4773.761	1533.808
-4758.2935	1537.5659
-4766.274	1536.3988
-5060.172	1655.6654
-5049.612	1657.8018
-5219.998	1634.6467
-5221.375	1640.0844
-5220.08	1653.9056
-5342.91	1157.1543
-5398.244	913.2418
-5392.2373	912.6193
-5413.79	397.3369
-5415.135	372.80392
-5418.8813	358.40338
-5413.2964	359.31635
-5402.83	360.54315
-5402.082	368.29688
-5629.908	54.363102
-5614.6973	51.730404
-5549.12	-365.6759
-5562.79	-362.11057
-5571.79	-365.59903
-5534.028	-790.7554
-5533.623	-796.8637
-5546.7334	-697.9126
-5555.22	-704.21027
-5763.1987	-1334.0156
-5775.94	-1333.0541
-5774.0747	-1319.995
-5347.706	-1395.9983
-5156.6973	-1655.1781
-5153.985	-1660.9543
-5205.396	-2025.0103
-5197.1836	-2016.1962
-5206.0474	-2015.906
-5211.6006	-2015.2952
-4776.578	-1693.6989
-4770.789	-1695.4995
-4612.159	-1953.686
-4617.9243	-1953.097
-4732.7734	-1866.3386
-4737.2095	-1877.9845
-4280.577	-2055.452
-4274.4087	-2066.3987
-4281.5693	-2070.9653
-3281.1304	-1882.4285
-3275.022	-1879.3069
-3270.893	-1884.8578
-3260.3774	-1877.2778
-3253.6216	-1867.0725
-3257.0862	-1864.9026
-2832.6152	-2106.07
-2828.8455	-2098.6838
-2926.7812	-2019.8145
-2629.9443	-2326.386
-2572.1807	-2049.496
-2575.5771	-2049.1062
-2582.171	-2063.013
-2574.935	-2063.1562
-2164.3403	-1929.8647
-2163.4458	-1935.5266
-2158.3296	-1938.8984
-2154.6343	-1932.551
-1595.2952	-2286.4536
-1586.3806	-2276.0195
-1046.8678	-2100.075
-1003.89105	-1950.7184
-1008.75073	-1954.7559
-896.22644	-1088.4026
-914.1025	-1075.1803
-925.1836	-1077.989
-917.6917	-1087.7102
-725.81506	-657.91675
-719.34534	-650.79285
-556.5925	-494.28174
-561.869	-487.65598
-563.3653	-494.9164
-555.48755	-488.3742
-145.52316	100.98835
-152.67741	105.14255
-158.00592	124.99715
-126.75021	593.1046
-121.17148	592.338
-199.09361	658.1727
-198.67052	664.3897
216.18813	706.2594
215.19962	695.9645
207.26343	700.37384
377.56848	912.261
519.45496	1055.8778
1327.8173	775.19666
1324.6057	779.4506
1322.9755	599.2024
1335.5269	595.0415
1529.4841	785.0597
1515.9734	786.7129
2143.2424	-262.60748
2148.123	-270.37012
2311.1416	-25.694256
2315.5354	-28.70855
2174.61	-372.8253
2178.028	-377.48816
2907.3457	-996.8605
2916.7144	-1006.3428
2941.0962	-991.7141
2936.4688	-995.4868
